pret,descriere,link
704,"Isaiah Berlin: The Journey of a Jewish Liberal, Arie M. Dubnov (Author)",https://www.emag.ro/isaiah-berlin-the-journey-of-a-jewish-liberal-arie-m-dubnov-author-9780230110700/pd/DRF1T9BBM/
730,"Revisiting Gender Inequality: Perspectives from the People's Republic of China, Qi Wang (Editor)",https://www.emag.ro/revisiting-gender-inequality-perspectives-from-the-people-s-republic-of-china-qi-wang-editor-9781137520500/pd/DG36VHBBM/
647,"Leibniz, Husserl and the Brain, Norman Sieroka (Author)",https://www.emag.ro/leibniz-husserl-and-the-brain-norman-sieroka-author-9781137454553/pd/DZKNCHBBM/
688,Gadamer and the Question of Understanding: Between Heidegger and Derrida,https://www.emag.ro/gadamer-and-the-question-of-understanding-between-heidegger-and-derrida-9780739185018/pd/D4WPJ2BBM/
567,Digital Sociology,https://www.emag.ro/digital-sociology-9780230222830/pd/EL8WW0BBM/
590,Augmented Reality de José María Ariso,https://www.emag.ro/augmented-reality-de-jose-maria-ariso-9783110497007/pd/DGWWNQBBM/
628,"Feminism and Religion: How Faiths View Women and Their Rights, Michele A., PH.D. Paludi (Author)",https://www.emag.ro/feminism-and-religion-how-faiths-view-women-and-their-rights-michele-a-ph-d-paludi-author-9781440838880/pd/D1WQFHBBM/
730,"Alternative Discourses on Modernization and Development: East Asian Perspectives, Kyong-Dong Kim (Author)",https://www.emag.ro/alternative-discourses-on-modernization-and-development-east-asian-perspectives-kyong-dong-kim-author-9789811034664/pd/DP6G9FBBM/
704,"Ethical Decision-Making in Social Research: A Practical Guide, Ron Iphofen (Author)",https://www.emag.ro/ethical-decision-making-in-social-research-a-practical-guide-ron-iphofen-author-9780230296343/pd/DQZS9HBBM/
730,"Transatlantic Print Culture, 1880-1940: Emerging Media, Emerging Modernisms, Ann L. Ardis (Editor)",https://www.emag.ro/transatlantic-print-culture-1880-1940-emerging-media-emerging-modernisms-ann-l-ardis-editor-9780230554269/pd/DDJXSHBBM/
730,"Cave Art, Perception and Knowledge, Mats Rosengren (Author)",https://www.emag.ro/cave-art-perception-and-knowledge-mats-rosengren-author-9781137271969/pd/DP14NHBBM/
730,"The Revival of Islam in the Balkans: From Identity to Religiosity, Arolda Elbasani (Editor)",https://www.emag.ro/the-revival-of-islam-in-the-balkans-from-identity-to-religiosity-arolda-elbasani-editor-9781137517838/pd/DJSK60BBM/
647,The Oxford Handbook of British Philosophy in the Nineteenth Century de W. J. Mander,https://www.emag.ro/the-oxford-handbook-of-british-philosophy-in-the-nineteenth-century-de-w-j-mander-9780199594474/pd/DNZMQLBBM/
648,Wittgenstein Reading de Sascha Bru,https://www.emag.ro/wittgenstein-reading-de-sascha-bru-9783110294620/pd/D78CWBMBM/
650,"Set 12 volume, Operele lui Spiru C. Haret, Tipo Moldova, Spiru C. Haret, 2010, 4000 pagini",https://www.emag.ro/set-12-volume-operele-lui-spiru-c-haret-tipo-moldova-spiru-c-haret-2010-4000-pagini-83/pd/D8T3RHMBM/
688,Digital Media: Human Technology Connection,https://www.emag.ro/digital-media-human-technology-connection-9780739186534/pd/DMBXJ2BBM/
689,The Handbook of Social Control de Mathieu Deflem,https://www.emag.ro/the-handbook-of-social-control-de-mathieu-deflem-9781119372356/pd/D8CHYQBBM/
567,"Qualitative Research for Physical Culture, Pirkko Markula (Author)",https://www.emag.ro/qualitative-research-for-physical-culture-pirkko-markula-author-9780230230248/pd/D8RMXHBBM/
567,"Horizontal Inequalities and Conflict: Understanding Group Violence in Multiethnic Societies, Frances Stewart (Editor)",https://www.emag.ro/horizontal-inequalities-and-conflict-understanding-group-violence-in-multiethnic-societies-frances-stewart-editor-9780230245501/pd/DVQTSXBBM/
567,"Making Sense of Prostitution, Joanna Phoenix (Author)",https://www.emag.ro/making-sense-of-prostitution-joanna-phoenix-author-9780333945995/pd/DR71SDBBM/
590,Language and Lewis Caroll de Robert D. Sutherland,https://www.emag.ro/language-and-lewis-caroll-de-robert-d-sutherland-9789027907196/pd/D12YMMMBM/
592,"Challenging Institutional Analysis and Development - Peter J. Boettke,Paul Dragos Aligica, ed 2009",https://www.emag.ro/challenging-institutional-analysis-and-development-peter-j-boettke-paul-dragos-aligica-ed-2009-9780415778206/pd/DYR3LMMBM/
593,Transcendental Arguments in Moral Theory de Jens Peter Brune,https://www.emag.ro/transcendental-arguments-in-moral-theory-de-jens-peter-brune-9783110469806/pd/D05H8BMBM/
629,The Adventure of the Human Intellect de Kurt A. Raaflaub,https://www.emag.ro/the-adventure-of-the-human-intellect-de-kurt-a-raaflaub-9781119162551/pd/DYV8ZSBBM/
630,Research Ethics in the Arab Region de Henry Silverman,https://www.emag.ro/research-ethics-in-the-arab-region-de-henry-silverman-9783319652641/pd/DBYM3MMBM/
734,"Consciousness: An Introduction, Susan Blackmore (Author)",https://www.emag.ro/consciousness-an-introduction-susan-blackmore-author-9780199739097/pd/DM22THBBM/
737,"Corporate Social Responsibility in a Globalizing World, Kitoyeru Tsutsui (Editor)",https://www.emag.ro/corporate-social-responsibility-in-a-globalizing-world-kitoyeru-tsutsui-editor-9781107098596/pd/D2VGSHBBM/
738,"Applying Relational Sociology: Relations, Networks, and Society, Francois Depelteau (Editor)",https://www.emag.ro/applying-relational-sociology-relations-networks-and-society-francois-depelteau-editor-9781137379917/pd/D6CTFHBBM/
704,"Creating Social Cohesion in an Interdependent World: Experiences of Australia and Japan, Ernest Healy (Editor)",https://www.emag.ro/creating-social-cohesion-in-an-interdependent-world-experiences-of-australia-and-japan-ernest-healy-editor-9781137520210/pd/D8VDCHBBM/
704,"Liberal Barbarism: The European Destruction of the Palace of the Emperor of China, Erik Ringmar (Author)",https://www.emag.ro/liberal-barbarism-the-european-destruction-of-the-palace-of-the-emperor-of-china-erik-ringmar-author-9781137268914/pd/DYC90HBBM/
730,Deviance and Risk on Holiday,https://www.emag.ro/deviance-and-risk-on-holiday-9781137022394/pd/DK6SVBBBM/
730,Global Sport-for-Development,https://www.emag.ro/global-sport-for-development-9781137289629/pd/D9914BBBM/
730,"Religion in Diaspora: Cultures of Citizenship, Jane Garnett (Editor)",https://www.emag.ro/religion-in-diaspora-cultures-of-citizenship-jane-garnett-editor-9781137400291/pd/DKBGSHBBM/
650,Tense Logic de R.L. McArthur,https://www.emag.ro/tense-logic-de-r-l-mcarthur-9789027706973/pd/DLSM3MMBM/
651,Identities de Linda Martín Alcoff,https://www.emag.ro/identities-de-linda-martin-alcoff-9780631217220/pd/D7P03QBBM/
653,Nietzsche as Political Philosopher de Manuel Knoll [Hardback],https://www.emag.ro/nietzsche-as-political-philosopher-de-manuel-knoll-hardback-9783110359367/pd/D48BYMMBM/
690,The Oxford Handbook of the History of Political Philosophy de George Klosko,https://www.emag.ro/the-oxford-handbook-of-the-history-of-political-philosophy-de-george-klosko-9780199238804/pd/DRF23SBBM/
691,"Hegel on Philosophy in History, Rachel Zuckert (Editor)",https://www.emag.ro/hegel-on-philosophy-in-history-rachel-zuckert-editor-9781107093416/pd/DMH3CFBBM/
567,"Leisure and the Motive to Volunteer: Theories of Serious, Casual, and Project-Based Leisure, Robert A. Stebbins (Author)",https://www.emag.ro/leisure-and-the-motive-to-volunteer-theories-of-serious-casual-and-project-based-leisure-robert-a-stebbins-author-9781137585165/pd/DJW51HBBM/
567,"The Inclusive Society?: Social Exclusion and New Labour, Ruth Levitas (Author)",https://www.emag.ro/the-inclusive-society-social-exclusion-and-new-labour-ruth-levitas-author-9781403944276/pd/D7G61HBBM/
594,Saint Paul and Philosophy de Gert Jan van der Heiden,https://www.emag.ro/saint-paul-and-philosophy-de-gert-jan-van-der-heiden-9783110543148/pd/D5RGNQBBM/
595,What Philosophers Should Know About Truth de Fred Stoutland,https://www.emag.ro/what-philosophers-should-know-about-truth-de-fred-stoutland-9783110618242/pd/DHQX5BMBM/
630,One Hundred Years of Intuitionism (1907-2007) de Mark van Atten,https://www.emag.ro/one-hundred-years-of-intuitionism-1907-2007-de-mark-van-atten-9783764386528/pd/D2JM3MMBM/
630,Aesthetics de Nicolai Hartmann [Hardback],https://www.emag.ro/aesthetics-de-nicolai-hartmann-hardback-9783110275711/pd/DT8BYMMBM/
738,"Sport, Politics and Society in the Arab World, Mahfoud Amara (Author)",https://www.emag.ro/sport-politics-and-society-in-the-arab-world-mahfoud-amara-author-9780230307926/pd/DCCTFHBBM/
738,"Rankings and the Reshaping of Higher Education: The Battle for World-Class Excellence, Ellen Hazelkorn (Author)",https://www.emag.ro/rankings-and-the-reshaping-of-higher-education-the-battle-for-world-class-excellence-ellen-hazelkorn-author-9781137446664/pd/D6SWSHBBM/
741,"Narrating Space / Spatializing Narrative: Where Narrative Theory and Geography Meet, Marie-Laure Ryan (Author)",https://www.emag.ro/narrating-space-spatializing-narrative-where-narrative-theory-and-geography-meet-marie-laure-ryan-author-9780814212998/pd/DWHWV2BBM/
704,"The Incarceration of Women: Punishing Bodies, Breaking Spirits, Linda Moore (Author)",https://www.emag.ro/the-incarceration-of-women-punishing-bodies-breaking-spirits-linda-moore-author-9780230576681/pd/D7W7SHBBM/
704,"Applied Panel Data Analysis for Economic and Social Surveys, Hans-J Rgen Andre (Author)",https://www.emag.ro/applied-panel-data-analysis-for-economic-and-social-surveys-hans-j-rgen-andre-author-9783642329135/pd/DC4S9HBBM/
730,"Reason and Explanation: A Defense of Explanatory Coherentism, Ted Poston (Author)",https://www.emag.ro/reason-and-explanation-a-defense-of-explanatory-coherentism-ted-poston-author-9781137012258/pd/DHPJVHBBM/
730,"Food, National Identity and Nationalism: From Everyday to Global Politics, Atsuko Ichijo (Author)",https://www.emag.ro/food-national-identity-and-nationalism-from-everyday-to-global-politics-atsuko-ichijo-author-9781137483126/pd/DQJYDHBBM/
730,"Group Integration and Multiculturalism: Theory, Policy and Practice, Dan Pfeffer (Author)",https://www.emag.ro/group-integration-and-multiculturalism-theory-policy-and-practice-dan-pfeffer-author-9781137498410/pd/DSQSVHBBM/
656,The Private Sphere de Mats G. Hansson,https://www.emag.ro/the-private-sphere-de-mats-g-hansson-9781402066511/pd/D7JM3MMBM/
657,"Combinators, λ-Terms and Proof Theory de S. Stenlund",https://www.emag.ro/combinators-terms-and-proof-theory-de-s-stenlund-9789027703057/pd/DZSM3MMBM/
658,"Introduction to Models in the Social Sciences, Charles A. Lave",https://www.emag.ro/introduction-to-models-in-the-social-sciences-charles-a-lave-9780819183811/pd/DBP14HBBM/
691,"Kant's Theory of Normativity: Exploring the Space of Reason, Konstantin Pollok (Author)",https://www.emag.ro/kant-s-theory-of-normativity-exploring-the-space-of-reason-konstantin-pollok-author-9781107127807/pd/DKW2SFBBM/
691,"Spinoza's 'Ethics': A Critical Guide, Yitzhak y. Melamed (Editor)",https://www.emag.ro/spinoza-s-ethics-a-critical-guide-yitzhak-y-melamed-editor-9781107118119/pd/D8SHSFBBM/
567,"Affective Equality: Love, Care and Injustice, Kathleen Lynch (Editor)",https://www.emag.ro/affective-equality-love-care-and-injustice-kathleen-lynch-editor-9780230227194/pd/DT204HBBM/
595,"Concepts of Proof in Mathematics, Philosophy, and Computer Science de Dieter Probst",https://www.emag.ro/concepts-of-proof-in-mathematics-philosophy-and-computer-science-de-dieter-probst-9781501510809/pd/D5XMWBMBM/
597,The Good Life and Conceptions of Life in Early China and Graeco-Roman Antiquity de R.A.H. King,https://www.emag.ro/the-good-life-and-conceptions-of-life-in-early-china-and-graeco-roman-antiquity-de-r-a-h-king-9783110309928/pd/D382WBMBM/
597,From Arithmetic to Metaphysics de Ciro de Florio,https://www.emag.ro/from-arithmetic-to-metaphysics-de-ciro-de-florio-9783110528824/pd/DLWWNQBBM/
632,Social Work Values and Ethics 3e de Frederic G. Reamer,https://www.emag.ro/social-work-values-and-ethics-3e-de-frederic-g-reamer-9780231137881/pd/DMSN3QBBM/
741,"Inequality in the 21st Century, David B. Grusky (Editor)",https://www.emag.ro/inequality-in-the-21st-century-david-b-grusky-editor-9780813350646/pd/DKVGR9BBM/
704,"The Evolution of Ethics: Human Sociality and the Emergence of Ethical Mindedness, Blaine J. Fowers (Author)",https://www.emag.ro/the-evolution-of-ethics-human-sociality-and-the-emergence-of-ethical-mindedness-blaine-j-fowers-author-9781137344656/pd/DYS94HBBM/
730,"Same Sex Marriages: New Generations, New Relationships, Brian Heaphy (Author)",https://www.emag.ro/same-sex-marriages-new-generations-new-relationships-brian-heaphy-author-9780230300231/pd/DWLDVHBBM/
658,"American Academia and the Survival of Marxist Ideas, Dario Fernandez-Morera (Author)",https://www.emag.ro/american-academia-and-the-survival-of-marxist-ideas-dario-fernandez-morera-author-9780275952648/pd/D3GVVHBBM/
694,The Power of Distributed Perspectives de Günter Abel,https://www.emag.ro/the-power-of-distributed-perspectives-de-gunter-abel-9783110482645/pd/DB5GNQBBM/
567,"Wittgenstein and the Creativity of Language, Sebastian Sunday Greve (Editor)",https://www.emag.ro/wittgenstein-and-the-creativity-of-language-sebastian-sunday-greve-editor-9781137472533/pd/D8Z0FHBBM/
599,Wittgenstein’s Remarks on Frazer de Lars Albinus,https://www.emag.ro/wittgenstein-s-remarks-on-frazer-de-lars-albinus-9783110453478/pd/DRB3WBMBM/
633,"The History and Theory of Fetishism, Alfonso Maurizio Iacono (Author)",https://www.emag.ro/the-history-and-theory-of-fetishism-alfonso-maurizio-iacono-author-9781137541147/pd/D6YJPHBBM/
741,Integrated Behavioral Health in Primary Care: Step-By-Step Guidance for Assessment and Intervention - American Psychological Association,https://www.emag.ro/integrated-behavioral-health-in-primary-care-step-by-step-guidance-for-assessment-and-intervention-american-psychological-association-9781433823817/pd/D8GK99BBM/
704,"Faith in the Time of AIDS: Religion, Biopolitics, and Modernity in South Africa, Marian Burchardt (Author)",https://www.emag.ro/faith-in-the-time-of-aids-religion-biopolitics-and-modernity-in-south-africa-marian-burchardt-author-9781137477767/pd/D6XJ4HBBM/
730,"The African Diaspora Population in Britain: Migrant Identities and Experiences, Peter J. Aspinall (Author)",https://www.emag.ro/the-african-diaspora-population-in-britain-migrant-identities-and-experiences-peter-j-aspinall-author-9781137456533/pd/DBG9VHBBM/
659,Artistic Judgement de Graham McFee,https://www.emag.ro/artistic-judgement-de-graham-mcfee-9789400700307/pd/DS3M3MMBM/
695,Globalization and the Good Corporation de S. Prakash Sethi,https://www.emag.ro/globalization-and-the-good-corporation-de-s-prakash-sethi-9789400702394/pd/D43M3MMBM/
696,"Islamophobia and Racism in America, Erik Love (Author)",https://www.emag.ro/islamophobia-and-racism-in-america-erik-love-author-9781479804924/pd/D8K04FBBM/
567,"Spinoza: Basic Concepts, Andre Santos Campos (Editor)",https://www.emag.ro/spinoza-basic-concepts-andre-santos-campos-editor-9781845407919/pd/DRMSHHBBM/
601,"Language, Charisma, and Creativity: Ritual Life in the Catholic Charismatic Renewal, Thomas J. Csordas (Author)",https://www.emag.ro/language-charisma-and-creativity-ritual-life-in-the-catholic-charismatic-renewal-thomas-j-csordas-author-9780230341104/pd/DXK2SXBBM/
633,"From Aristotle's Teleology to Darwin's Genealogy: The Stamp of Inutility, Marco Solinas (Author)",https://www.emag.ro/from-aristotle-s-teleology-to-darwin-s-genealogy-the-stamp-of-inutility-marco-solinas-author-9781137445766/pd/DV38RHBBM/
742,"Understanding Adolescent Immigrants: Moving Toward an Extraordinary Discourse for Extraordinary Youth, Mary Amanda Stewart (Author)",https://www.emag.ro/understanding-adolescent-immigrants-moving-toward-an-extraordinary-discourse-for-extraordinary-youth-mary-amanda-stewart-author-9781498544931/pd/DVX2CFBBM/
704,"Metric Power, Dave Beer (Author)",https://www.emag.ro/metric-power-dave-beer-author-9781137556486/pd/DW5WMNBBM/
730,"Radicalism: A Philosophical Study, Paul McLaughlin (Author)",https://www.emag.ro/radicalism-a-philosophical-study-paul-mclaughlin-author-9780230347847/pd/DKBR4HBBM/
663,Power de Olivier Dupont,https://www.emag.ro/power-de-olivier-dupont-9781786303080/pd/D5K95BMBM/
696,"Are Racists Crazy?: How Prejudice, Racism, and Antisemitism Became Markers of Insanity, Sander L. Gilman (Author)",https://www.emag.ro/are-racists-crazy-how-prejudice-racism-and-antisemitism-became-markers-of-insanity-sander-l-gilman-author-9781479856121/pd/D0SXR9BBM/
567,"The Russell/Bradley Dispute and Its Significance for Twentieth-Century Philosophy, Stewart Candlish (Author)",https://www.emag.ro/the-russell-bradley-dispute-and-its-significance-for-twentieth-century-philosophy-stewart-candlish-author-9780230230514/pd/DQ3F29BBM/
601,"Changing Ones: Third and Fourth Genders in Native North America, Will Roscoe (Editor)",https://www.emag.ro/changing-ones-third-and-fourth-genders-in-native-north-america-will-roscoe-editor-9780312224790/pd/DSH4WHBBM/
633,"Dead Pledges: Debt, Crisis, and Twenty-First-Century Culture, Annie McClanahan (Author)",https://www.emag.ro/dead-pledges-debt-crisis-and-twenty-first-century-culture-annie-mcclanahan-author-9780804799058/pd/DMQ169BBM/
742,"War Owl Falling: Innovation, Creativity, and Culture Change in Ancient Maya Society, Markus Eberl (Author)",https://www.emag.ro/war-owl-falling-innovation-creativity-and-culture-change-in-ancient-maya-society-markus-eberl-author-9780813056555/pd/DGZH4FBBM/
704,"A Feminist Perspective on Virtue Ethics, Sandrine Berges (Author)",https://www.emag.ro/a-feminist-perspective-on-virtue-ethics-sandrine-berges-author-9781137026637/pd/DQKNCHBBM/
730,"Black Masculinity in the Obama Era: Outliers of Society, William T. Hoston (Author)",https://www.emag.ro/black-masculinity-in-the-obama-era-outliers-of-society-william-t-hoston-author-9781137436191/pd/DY04VHBBM/
730,"Against Orthodoxy: Social Theory and Its Discontents, Stanley Aronowitz (Author)",https://www.emag.ro/against-orthodoxy-social-theory-and-its-discontents-stanley-aronowitz-author-9781137388292/pd/D61LLHBBM/
664,Crisis and Reflection de J. Dodd,https://www.emag.ro/crisis-and-reflection-de-j-dodd-9781402021749/pd/DJJM3MMBM/
696,"Queering the Countryside: New Frontiers in Rural Queer Studies, Mary L. Gray (Editor)",https://www.emag.ro/queering-the-countryside-new-frontiers-in-rural-queer-studies-mary-l-gray-editor-9781479830770/pd/D36J4FBBM/
567,"Political Theologies in Shakespeare's England: The Sacred and the State in 'Measure for Measure', Debora Kuller Shuger (Author)",https://www.emag.ro/political-theologies-in-shakespeare-s-england-the-sacred-and-the-state-in-measure-for-measure-debora-kuller-shuger-author-9780333965016/pd/D7ZDN9BBM/
567,"Philosophy of Science for Scientists, Lars-Goran Johansson (Author)",https://www.emag.ro/philosophy-of-science-for-scientists-lars-goran-johansson-author-9783319265490/pd/D7MMSHBBM/
601,"Kant and the Laws of Nature, Michela Massimi (Editor)",https://www.emag.ro/kant-and-the-laws-of-nature-michela-massimi-editor-9781107120983/pd/DMFL4FBBM/
633,"Income Inequality: Economic Disparities and the Middle Class in Affluent Countries, Janet C. Gornick (Editor)",https://www.emag.ro/income-inequality-economic-disparities-and-the-middle-class-in-affluent-countries-janet-c-gornick-editor-9780804778244/pd/DLRZRHBBM/
742,"Ricoeur, Culture, and Recognition: A Hermeneutic of Cultural Subjectivity, Timo Helenius (Author)",https://www.emag.ro/ricoeur-culture-and-recognition-a-hermeneutic-of-cultural-subjectivity-timo-helenius-author-9781498520935/pd/DNJCJDBBM/
743,"Le Metier de Sociologue, Pierre Bourdieu (Author)",https://www.emag.ro/le-metier-de-sociologue-pierre-bourdieu-author-9783110174298/pd/DZK4XXBBM/
704,"Visual Research Methods in Educational Research, Julianne Moss (Editor)",https://www.emag.ro/visual-research-methods-in-educational-research-julianne-moss-editor-9781137447340/pd/DXZKSHBBM/
704,"Long-Term Care in Europe: Improving Policy and Practice, Kai Leichsenring (Editor)",https://www.emag.ro/long-term-care-in-europe-improving-policy-and-practice-kai-leichsenring-editor-9781137032331/pd/DR1WPHBBM/
730,"Herbert Spencer and Social Theory, John Offer (Author)",https://www.emag.ro/herbert-spencer-and-social-theory-john-offer-author-9780230203792/pd/DGGTJHBBM/
730,"Material Cultures, Migrations, and Identities: What the Eye Cannot See, Anna Pechurina (Author)",https://www.emag.ro/material-cultures-migrations-and-identities-what-the-eye-cannot-see-anna-pechurina-author-9781137321770/pd/DGK8VHBBM/
665,"Social Theory: The Multicultural, Global, and Classic Readings, Charles Lemert (Editor)",https://www.emag.ro/social-theory-the-multicultural-global-and-classic-readings-charles-lemert-editor-9780813350028/pd/DK41FDBBM/
665,"Society and the Environment: Pragmatic Solutions to Ecological Issues, Michael Carolan (Author)",https://www.emag.ro/society-and-the-environment-pragmatic-solutions-to-ecological-issues-michael-carolan-author-9780813350004/pd/DTDV49BBM/
665,Between Logic and Reality de Majda Trobok,https://www.emag.ro/between-logic-and-reality-de-majda-trobok-9789400723894/pd/DH3M3MMBM/
696,"Whose Global Village?: Rethinking How Technology Shapes Our World, Ramesh Srinivasan (Author)",https://www.emag.ro/whose-global-village-rethinking-how-technology-shapes-our-world-ramesh-srinivasan-author-9781479862962/pd/DYLN49BBM/
696,"Philosophy of Childhood Today: Exploring the Boundaries, Brock Bahler (Editor)",https://www.emag.ro/philosophy-of-childhood-today-exploring-the-boundaries-brock-bahler-editor-9781498542609/pd/D2NHSFBBM/
567,"An Introduction to Animals and the Law, Joan E. Schaffner (Author)",https://www.emag.ro/an-introduction-to-animals-and-the-law-joan-e-schaffner-author-9780230235649/pd/DN1WJHBBM/
568,"The SAGE Handbook of European Studies - Chris Rumford, ed 2009",https://www.emag.ro/the-sage-handbook-of-european-studies-chris-rumford-ed-2009-9781412933957/pd/DPB3GMMBM/
601,"Modern Poetry and Ethnography: Yeats, Frost, Warren, Heaney, and the Poet as Anthropologist, Sean Heuston (Author)",https://www.emag.ro/modern-poetry-and-ethnography-yeats-frost-warren-heaney-and-the-poet-as-anthropologist-sean-heuston-author-9780230111677/pd/DM1BCHBBM/
601,"African Gender Studies: A Reader, Oyeronke Oyewumi (Author)",https://www.emag.ro/african-gender-studies-a-reader-oyeronke-oyewumi-author-9781403962836/pd/D8YQFHBBM/
601,"Enemies of Hope: A Critique of Contemporary Pessimism, Raymond Tallis (Author)",https://www.emag.ro/enemies-of-hope-a-critique-of-contemporary-pessimism-raymond-tallis-author-9780312224172/pd/D6WPCHBBM/
633,"Live and Die Like a Man: Gender Dynamics in Urban Egypt, Farha Ghannam (Author)",https://www.emag.ro/live-and-die-like-a-man-gender-dynamics-in-urban-egypt-farha-ghannam-author-9780804783286/pd/DNJ34HBBM/
633,"Long-Term Care in an Aging Society: Theory and Practice, Graham D., PhD Rowles (Author)",https://www.emag.ro/long-term-care-in-an-aging-society-theory-and-practice-graham-d-phd-rowles-author-9780826194565/pd/DKYQFHBBM/
748,Manuscript Lectures de William James,https://www.emag.ro/manuscript-lectures-de-william-james-9780674548268/pd/DTFDTXMBM/
748,A Companion to Nineteenth/-/Century Philosophy de John Shand,https://www.emag.ro/a-companion-to-nineteenth-century-philosophy-de-john-shand-9781119210023/pd/DCZBD7MBM/
748,Manuscript Essays & Notes de William James,https://www.emag.ro/manuscript-essays-notes-de-william-james-9780674548299/pd/DKFDTXMBM/
706,Frank Cioffi: The Philosopher in Shirt-Sleeves - David Ellis Ellis (Author),https://www.emag.ro/frank-cioffi-the-philosopher-in-shirt-sleeves-david-ellis-ellis-author-9781472590114/pd/DBVH1CBBM/
730,"Refugees and the Meaning of Home: Cypriot Narratives of Loss, Longing and Daily Life in London, Helen Taylor (Author)",https://www.emag.ro/refugees-and-the-meaning-of-home-cypriot-narratives-of-loss-longing-and-daily-life-in-london-helen-taylor-author-9781137553324/pd/DXZDXHBBM/
730,"Men, Masculinities and Methodologies, Barbara Pini (Editor)",https://www.emag.ro/men-masculinities-and-methodologies-barbara-pini-editor-9781137005724/pd/DRYCLHBBM/
665,"Space, Time and Culture de David Carr",https://www.emag.ro/space-time-and-culture-de-david-carr-9781402028236/pd/D9JM3MMBM/
666,"Youth Identities and Argentine Popular Music: Beyond Tango, Pablo Seman (Editor)",https://www.emag.ro/youth-identities-and-argentine-popular-music-beyond-tango-pablo-seman-editor-9780230104631/pd/DB1BCHBBM/
666,"Foucault and the History of Our Present, Sophie Fuggle (Editor)",https://www.emag.ro/foucault-and-the-history-of-our-present-sophie-fuggle-editor-9781137385918/pd/D0JCKHBBM/
696,"After Marriage Equality: The Future of LGBT Rights, Carlos A. Ball (Editor)",https://www.emag.ro/after-marriage-equality-the-future-of-lgbt-rights-carlos-a-ball-editor-9781479883080/pd/DWTSCHBBM/
696,"Diversian: Play and Popular Culture in Cuban America, Albert Sergio Laguna (Author)",https://www.emag.ro/diversian-play-and-popular-culture-in-cuban-america-albert-sergio-laguna-author-9781479836017/pd/D73DZFBBM/
569,"Sustainable Energy: Opportunities and Limitations, David Elliott (Editor)",https://www.emag.ro/sustainable-energy-opportunities-and-limitations-david-elliott-editor-9780230241749/pd/DZB1RHBBM/
601,"The Therapy of Education: Philosophy, Happiness and Personal Growth, Paul Standish (Editor)",https://www.emag.ro/the-therapy-of-education-philosophy-happiness-and-personal-growth-paul-standish-editor-9780230247093/pd/DD24VHBBM/
601,"Global University Rankings and the Mediatization of Higher Education, Michelle Stack (Author)",https://www.emag.ro/global-university-rankings-and-the-mediatization-of-higher-education-michelle-stack-author-9781137475947/pd/DTXJVHBBM/
601,"Digital Cities: The Interdisciplinary Future of the Urban Geo-Humanities, Benjamin Fraser (Author)",https://www.emag.ro/digital-cities-the-interdisciplinary-future-of-the-urban-geo-humanities-benjamin-fraser-author-9781137524546/pd/DGZVXXBBM/
633,"Amongst Digital Humanists: An Ethnographic Study of Digital Knowledge Production, Smiljana Antonijevic (Author)",https://www.emag.ro/amongst-digital-humanists-an-ethnographic-study-of-digital-knowledge-production-smiljana-antonijevic-author-9781137484178/pd/DF7JKHBBM/
749,A Companion to Atheism and Philosophy de Graham Oppy,https://www.emag.ro/a-companion-to-atheism-and-philosophy-de-graham-oppy-9781119119111/pd/DQN95BMBM/
706,On Art and Artists: An Anthology of Diderot's Aesthetic Thought de John S. D. Glaus,https://www.emag.ro/on-art-and-artists-an-anthology-of-diderot-s-aesthetic-thought-de-john-s-d-glaus-9789400700611/pd/DWLHYQBBM/
730,"Post-Communist Civil Society and the Soviet Legacy: Challenges of Democratisation and Reform in the Caucasus, Huseyn Aliyev (Author)",https://www.emag.ro/post-communist-civil-society-and-the-soviet-legacy-challenges-of-democratisation-and-reform-in-the-caucasus-huseyn-aliyev-author-9781137489142/pd/D2MBVHBBM/
666,"Agency, Freedom, and Moral Responsibility, Andrei Buckareff (Editor)",https://www.emag.ro/agency-freedom-and-moral-responsibility-andrei-buckareff-editor-9781137414946/pd/DFWLLHBBM/
696,"Finding Feminism: Millennial Activists and the Unfinished Gender Revolution, Alison Dahl Crossley (Author)",https://www.emag.ro/finding-feminism-millennial-activists-and-the-unfinished-gender-revolution-alison-dahl-crossley-author-9781479898329/pd/D33DZFBBM/
569,"Physical Change and Aging, Sixth Edition: A Guide for the Helping Professions, Sue V., PhD Saxon (Author)",https://www.emag.ro/physical-change-and-aging-sixth-edition-a-guide-for-the-helping-professions-sue-v-phd-saxon-author-9780826198648/pd/DGNF1HBBM/
601,"Expanding the Boundaries of Transformative Learning: Essays on Theory and Praxis, Edmund O'Sullivan (Editor)",https://www.emag.ro/expanding-the-boundaries-of-transformative-learning-essays-on-theory-and-praxis-edmund-o-sullivan-editor-9780312295080/pd/DWCJSHBBM/
633,"Shifting Boundaries of Belonging and New Migration Dynamics in Europe and China, Ludger Pries (Editor)",https://www.emag.ro/shifting-boundaries-of-belonging-and-new-migration-dynamics-in-europe-and-china-ludger-pries-editor-9780230369719/pd/DY8JVHBBM/
751,The Teleology of Reason de Courtney D. Fugate,https://www.emag.ro/the-teleology-of-reason-de-courtney-d-fugate-9783110306262/pd/D4YSWBMBM/
708,Defending Husserl de Uwe Meixner,https://www.emag.ro/defending-husserl-de-uwe-meixner-9783110342314/pd/DT0VWBMBM/
