pret,descriere,link
9999,"Placa video MSI GeForce® RTX™ 3080 SUPRIM X LHR, 10GB GDDR6X, 320-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3080-suprim-x-lhr-10gb-gddr6x-320-bit-rtx-3080-suprim-x-10g-lhr/pd/D3DPKPMBM/
9999,"Placa video Gigabyte GeForce® RTX™ 3080 XTREME WATERFORCE 2.0 LHR, 10GB GDDR6X, 320-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3080-xtreme-waterforce-2-0-lhr-10gb-gddr6x-320-bit-gv-n3080aorusx-w-10gd-2-0/pd/DH42CPMBM/
449,"Placa video ASUS GeForce® GT 730, 2GB GDDR5, 64-bit",https://www.emag.ro/placa-video-asus-geforcer-gt-730-2gb-gddr5-64-bit-gt730-sl-2gd5-brk/pd/D3XF62BBM/
1069,"Placa video Sapphire PULSE RADEON RX 5500 XT, 4GB, GDDR6, 128-bit",https://www.emag.ro/placa-video-sapphire-pulse-radeon-rx-5500-xt-4gb-gddr6-128-bit-11295-03-20g/pd/DY42LGBBM/
775,"Placa video GeForce GTX 750, 4GB GDDR5, 128-Bit",https://www.emag.ro/placa-video-geforce-gtx-750-4gb-gddr5-128-bit-gtx7504g-d5-128bitpci-e/pd/D3VXTNMBM/
1149,Placa video ASUS GeForce GTX 1050 Ti STRIX GAMING 4GB DDR5 128-bit,https://www.emag.ro/placa-video-asus-geforce-gtx-1050-ti-strix-gaming-4gb-ddr5-128-bit-strix-gtx1050ti-4g-gaming/pd/DCW5K7BBM/
1699,"Placa video ASUS GeForce® GTX 1650 TUF Gaming OC, 4GB GDDR6, 128-bit",https://www.emag.ro/placa-video-asus-geforcer-gtx-1650-tuf-gaming-oc-4gb-gddr6-128-bit-tuf-gtx1650-o4gd6-gaming/pd/D64NN3MBM/
5999,"Placa video Gigabyte GeForce® RTX™ 3060 EAGLE OC, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-eagle-oc-12gb-gddr6-192-bit-gv-n3060eagle-oc-12gd/pd/DCZ9TTMBM/
209,"Placa video ZOTAC GeForce GT 710, 1GB DDR3, 64 Bit, HDMI, DVI, VGA",https://www.emag.ro/placa-video-zotac-geforce-gt-710-1gb-ddr3-64-bit-hdmi-dvi-vga-zt-71301-20l/pd/DRL7K2BBM/
381,"Placa video Gigabyte NVIDIA GeForce GT 710, 1GB GDDR5, 64-bit",https://www.emag.ro/placa-video-gigabyte-nvidia-geforce-gt-710-1gb-gddr5-64-bit-gv-n710d5-1gl2-0/pd/DW2F43MBM/
14421,"Placa video MSI GeForce® RTX™ 3080 Ti GAMING X TRIO, 12GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3080-ti-gaming-x-trio-12gb-gddr6x-384-bit-rtx-3080-ti-gaming-x-trio-12g/pd/D4N8BHMBM/
4699,"Placa video Gigabyte Radeon™ RX 6800 XT, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-radeontm-rx-6800-xt-16gb-gddr6-256-bit-gv-r68xt-16gc-b/pd/D65VS7MBM/
11999,"Placa video Gainward GeForce® RTX™ 3080 Phoenix ""GS"", 10GB GDDR6X, 320-bit",https://www.emag.ro/placa-video-gainward-geforcer-rtxtm-3080-phoenix-gs-10gb-gddr6x-320-bit-471056224-2010/pd/D2X022MBM/
7999,"Placa video Gigabyte GeForce® RTX™ 3070 EAGLE OC 2.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3070-eagle-oc-2-0-lhr-8gb-gddr6-256-bit-gv-n3070eagle-oc-8gd-2-0/pd/DC9V2PMBM/
8876,"Placa video PNY nVIDIA Quadro P4000, 8GB GDDR5, 256 bit",https://www.emag.ro/placa-video-pny-nvidia-quadro-p4000-8gb-gddr5-256-bit-vcqp4000-pb/pd/DK5RGNBBM/
775,Placa Video Radeon R9 370 4GB 256 Bit GDDR5 ATX Dual,https://www.emag.ro/placa-video-radeon-r9-370-4gb-256-bit-gddr5-atx-dual-r9370/pd/D1GQ1XMBM/
7999,"Placa video PowerColor Radeon™ RX 6800 XT Red Devil, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-powercolor-radeontm-rx-6800-xt-red-devil-16gb-gddr6-256-bit-axrx-6800xt-16gbd6-3dhe-oc/pd/DZHYNDMBM/
269,"Placa video ASUS GeForce GT 710, 1GB GDDR5, 32-bit",https://www.emag.ro/placa-video-asus-geforce-gt-710-1gb-gddr5-32-bit-gt710-sl-1gd5-brk/pd/D8XTZ9BBM/
679,"Placa video ASUS GeForce GT1030 O2G, 2GB GDDR5, 64-bit",https://www.emag.ro/placa-video-asus-geforce-gt1030-o2g-2gb-gddr5-64-bit-ph-gt1030-o2g/pd/D58Q4DBBM/
1898,Placa video MSI GeForce GTX 1050 Ti 4GT LP 4GB DDR5 128-bit,https://www.emag.ro/placa-video-msi-geforce-4gb-ddr5-128-bit-gtx-1050-ti-4gt-lp/pd/D4XCD7BBM/
1799,"Placa video Asus Radeon RX580 OC, 8GB GDDR5, 252-bit",https://www.emag.ro/placa-video-asus-radeon-rx580-oc-8gb-gddr5-252-bit-arez-dual-rx580-o8g/pd/DWNGVBMBM/
3499,"Placa video Gigabyte GeForce® GTX 1660 SUPER™ OC, 6GB, GDDR6, 192-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-gtx-1660-supertm-oc-6gb-gddr6-192-bit-gv-n166soc-6gd/pd/DQN2KGBBM/
3299,"Placa video Powercolor Radeon™ RX 6600 Hellhound , 8GB GDDR6, 128-bit",https://www.emag.ro/placa-video-powercolor-radeontm-rx-6600-hellhound-8gb-gddr6-128-bit-axrx-6600-8gbd6-3dhl/pd/DX73NXMBM/
1499,"Placa video Gainward GeForce® GTX 1650 D6 Ghost, 4GB GDDR6, 128-bit",https://www.emag.ro/placa-video-gainward-geforcer-gtx-1650-d6-ghost-4gb-gddr6-128-bit-471056224-1808/pd/D1XT72MBM/
1499,"Placa video ASUS TUF Gaming GeForce® GTX 1650, 4GB GDDR6, 128-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-geforcer-gtx-1650-4gb-gddr6-128-bit-tuf-gtx1650-4gd6-p-gaming/pd/DGXHVDMBM/
8999,"Placa video Asus Dual GeForce RTX™️ 3070 OC, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-asus-dual-geforce-rtxtm-3070-oc-8gb-gddr6-256-bit-dual-rtx3070-o8g/pd/D6WSX2MBM/
11999,"Placa video Gigabyte GeForce® RTX™ 3080 XTREME WATERFORCE, 10GB GDDR6X, 320-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3080-xtreme-waterforce-10gb-gddr6x-320-bit-gv-n3080aorusx-w-10gd/pd/DRMCMDMBM/
7999,"Placa video ZOTAC GAMING GeForce® RTX™ 3070 Twin Edge LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-zotac-gaming-geforcer-rtxtm-3070-twin-edge-lhr-8gb-gddr6-256-bit-zt-a30700e-10plhr/pd/D6FHCPMBM/
8999,"Placa video Gigabyte GeForce® RTX™ 3070 Ti EAGLE OC, 8GB GDDR6X, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3070-ti-eagle-oc-8gb-gddr6x-256-bit-gv-n307teagle-oc-8gd/pd/DVXBQ0MBM/
1879,"Placa video Gigabyte GeForce® GTX 1050 Ti D5, 4GB GDDR5, 128-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-gtx-1050-ti-d5-4gb-gddr5-128-bit-gv-n105td5-4gd/pd/D20F52BBM/
8070,"Placa video HP Nvidia Quadro RTX 4000, 8 Gb, 3 DP, USBC",https://www.emag.ro/placa-video-hp-nvidia-quadro-rtx-4000-8-gb-3-dp-usbc-5jv89aa/pd/D6YQ11BBM/
1499,"Placa video ASUS Phoenix GeForce® GTX 1650 OC, 4GB GDDR6, 128-bit",https://www.emag.ro/placa-video-asus-phoenix-geforcer-gtx-1650-oc-4gb-gddr6-128-bit-ph-gtx1650-o4gd6-p/pd/DQWSPDMBM/
4759,"Placa video ASUS Dual MINI GeForce® RTX™ 3060 Ti V2, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-asus-dual-mini-geforcer-rtxtm-3060-ti-v2-8gb-gddr6-256-bit-dual-rtx3060ti-8g-mini-v2/pd/D9WS5PMBM/
2975,"Placa video Palit GeForce® GTX 1660 Dual, 6GB GDDR5, 192-bit",https://www.emag.ro/placa-video-palit-geforcer-gtx-1660-dual-6gb-gddr5-192-bit-ne51660018j9-1161c/pd/D3WDQ0MBM/
478,"Placa video Gainward GeForce® GTX 1030, 2GB DDR4, 64-bit",https://www.emag.ro/placa-video-gainward-geforcer-gtx-1030-2gb-ddr4-64-bit-426018336-4085/pd/D3YGB8BBM/
3499,"Placa video Gigabyte Radeon™ RX 5700 XT GAMING OC, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-radeontm-rx-5700-xt-gaming-oc-8gb-gddr6-256-bit-gv-r57xtgaming-oc-8gd/pd/DJ6TT6BBM/
3499,"Placa video PowerColor Radeon™ RX 6600 XT Hellhound, 8GB GDDR6, 128-bit",https://www.emag.ro/placa-video-powercolor-radeontm-rx-6600-xt-hellhound-8gb-gddr6-128-bit-axrx-6600xt-8gbd6-3dhl-oc/pd/DGHPMPMBM/
5999,"Placa video PowerColor Radeon™ RX 6700 XT Red Devil, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-powercolor-radeontm-rx-6700-xt-red-devil-12gb-gddr6-192-bit-axrx-6700xt-12gbd6-3dhe-oc/pd/DVRH5TMBM/
3298,"Placa video Gigabyte GeForce® GTX 1660 Ti OC, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-gtx-1660-ti-oc-6gb-gddr6-192-bit-gv-n166toc-6gd/pd/DW8B5LBBM/
716,"Placa video Inno 3D GeForce GT730, 4Gb, Low profile, 128bit",https://www.emag.ro/placa-video-inno-3d-geforce-gt730-4gb-low-profile-128bit-n73p-bsdv-m5bx/pd/DYHV2PMBM/
7999,"Placa video Gigabyte Radeon™ RX 6800 GAMING OC, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-radeontm-rx-6800-gaming-oc-16gb-gddr6-256-bit-gv-r68gaming-oc-16gd/pd/DB8687MBM/
5999,"Placa video Gigabyte GeForce® RTX™ 3060 Ti GAMING OC, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-ti-gaming-oc-8gb-gddr6-256-bit-gv-n306tgaming-oc-8gd/pd/D2F8S7MBM/
6499,"Placa video ASUS Phoenix GeForce® RTX™ 3060, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-asus-phoenix-geforcer-rtxtm-3060-12gb-gddr6-192-bit-ph-rtx3060-12g/pd/DL2DQKMBM/
11999,"Placa video Gigabyte GeForce® RTX™ 3080 XTREME WATERFORCE WB, 10GB GDDR6X, 320-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3080-xtreme-waterforce-wb-10gb-gddr6x-320-bit-gv-n3080aorusx-wb-10gd/pd/DLPNJ7MBM/
4301,"Placa video Matrox, 512MB, GDDR2, DVI, PCI-E",https://www.emag.ro/placa-video-matrox-512mb-gddr2-dvi-pci-e-m9140-e512laf/pd/DMZCXBBBM/
480,"Placa video ASUS GeForce® GT 710, 2GB GDDR5, 64-bit",https://www.emag.ro/placa-video-asus-geforcer-gt-710-2gb-gddr5-64-bit-gt710-4h-sl-2gd5/pd/DMCNN3MBM/
6048,"Placa video Asus TUF Gaming GeForce® RTX™ 3070 Ti OC, 8GB GDDR6X, 256-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-geforcer-rtxtm-3070-ti-oc-8gb-gddr6x-256-bit-tuf-rtx3070ti-o8g-gaming/pd/DL34F0MBM/
3499,"Placa video Gainward GeForce® RTX 2060 SUPER™ Ghost, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gainward-geforcer-rtx-2060-supertm-ghost-8gb-gddr6-256-bit-471056224-2577/pd/DGWRP0MBM/
1666,"Placa video ASUS Phoenix GeForce® GTX 1050 Ti, 4GB GDDR5, 128-bit",https://www.emag.ro/placa-video-asus-phoenix-geforcer-gtx-1050-ti-4gb-gddr5-128-bit-ph-gtx1050ti-4g/pd/DGNF52BBM/
3600,"Placa video Palit GeForce® GTX 1660 Ti Dual, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-palit-geforcer-gtx-1660-ti-dual-6gb-gddr6-192-bit-ne6166t018j9-1160c/pd/DJHWKPMBM/
3649,"Placa video XFX Radeon™ RX 6600 XT Speedster MERC 308 BLACK, 8GB GDDR6, 128-bit",https://www.emag.ro/placa-video-xfx-radeontm-rx-6600-xt-speedster-merc-308-black-8gb-gddr6-128-bit-rx-66xt8tbdq/pd/DWMMYPMBM/
2999,"Placa video Gigabyte GeForce® GTX 1660 SUPER™ GAMING, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-gtx-1660-supertm-gaming-6gb-gddr6-192-bit-gv-n166sgaming-6gd/pd/DHPRX3MBM/
15999,"Placa video MSI GeForce® RTX™ 3090 SUPRIM X, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3090-suprim-x-24gb-gddr6x-384-bit-rtx-3090-suprim-x-24g/pd/DF8JKDMBM/
1499,"Placa video MSI GeForce GTX 1650 LP OC, 4GB GDDR5, 128-bit",https://www.emag.ro/placa-video-msi-geforce-gtx-1650-lp-oc-4gb-gddr5-128-bit-gtx-1650-4gt-lp-oc/pd/DGFJ5WBBM/
4181,"Placa video Gigabyte GeForce 1660 Super OC 6G, 6GB, GDDR6, 192-bit",https://www.emag.ro/placa-video-gigabyte-geforce-1660-super-oc-6g-6gb-gddr6-192-bit-gv-n166soc-6gd-1/pd/DTLGQ8BBM/
7487,"Placa video ZOTAC GAMING GeForce® RTX™ 3070 Twin Edge OC LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-zotac-gaming-geforcer-rtxtm-3070-twin-edge-oc-lhr-8gb-gddr6-256-bit-zt-a30700h-10plhr/pd/D5FHCPMBM/
6599,"Placa video XFX Radeon™ RX 6800 Speedster QICK 319 Black, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-xfx-radeontm-rx-6800-speedster-qick-319-black-16gb-gddr6-256-bit-rx-68xlalbd9/pd/DN448TMBM/
16999,"Placa video MSI GeForce® RTX™ 3090 GAMING X TRIO, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3090-gaming-x-trio-24gb-gddr6x-384-bit-geforce-rtx-3090-gaming-x-trio-24g/pd/DWP022MBM/
5999,"Placa video Gigabyte GeForce® RTX™ 3060 EAGLE, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-eagle-12gb-gddr6-192-bit-gv-n3060eagle-12gd/pd/DLZ9TTMBM/
4870,"Placa video Gigabyte GeForce® RTX™ 3060 GAMING OC 2.0 LHR, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-gaming-oc-2-0-lhr-12gb-gddr6-192-bit-gv-n3060gaming-oc-12gd-2-0/pd/DW2RBHMBM/
7298,"Placa video MSI GeForce® RTX™ 3060 Ti GAMING X LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3060-ti-gaming-x-lhr-8gb-gddr6-256-bit-rtx-3060-ti-gaming-x-8g-lhr/pd/DMQ58HMBM/
549,"Placa video Gigabyte GeForce GT 1030 OC, 2GB GDDR5, 64-bit",https://www.emag.ro/placa-video-gigabyte-geforce-gt-1030-oc-2gb-gddr5-64-bit-n1030oc-2gi/pd/DXH0LKBBM/
1599,"Placa video Gigabyte GeForce GTX 1650 OC, 4GB, 128-bit",https://www.emag.ro/placa-video-gigabyte-geforce-gtx-1650-oc-4gb-128-bit-n1650oc-4gd/pd/DBK7Z1BBM/
5843,"Placa video Gigabyte GeForce® RTX™ 3060 Ti ELITE 2.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3060-ti-elite-2-0-lhr-8gb-gddr6-256-bit-gv-n306taorus-e-8gd-2-0/pd/D89TYPMBM/
210,"Placa video BIOSTAR GeForce 210, 1GB, GDDR3, 64 bit, DVI-I, D-Sub, HDMI",https://www.emag.ro/placa-video-biostar-geforce-210-1gb-gddr3-64-bit-dvi-i-d-sub-hdmi-bio-vc-n-vn2103nhg6/pd/D2LRCKMBM/
469,"Placa video Gigabyte GeForce GT 1030 Silent Low Profile, 2GB DDR5, 64-bit",https://www.emag.ro/placa-video-gigabyte-geforce-gt-1030-silent-low-profile-2gb-ddr5-64-bit-n1030sl-2gl/pd/D6PR4DBBM/
549,"Placa video ASRock Radeon™ RX 550 Phantom Gaming, 2GB GDDR5, 128 bit",https://www.emag.ro/placa-video-asrock-radeontm-rx-550-phantom-gaming-2gb-gddr5-128-bit-rx5502gphantom/pd/DZBGB8BBM/
2549,"Placa video ASUS TUF Gaming X3 Radeon™ RX 5700 XT OC, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-x3-radeontm-rx-5700-xt-oc-8gb-gddr6-256-bit-tuf3-rx5700xt-o8g-gaming/pd/DWW676BBM/
15999,"Placa video Gigabyte AORUS GeForce® RTX™ 3090 XTREME, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gigabyte-aorus-geforcer-rtxtm-3090-xtreme-24gb-gddr6x-384-bit-gv-n3090aorus-x-24gd/pd/DQPNJ7MBM/
10363,"Placa Video MSI Rx6900XT Gaming Ztrio, 16Gb DDR6, 256bit, Negru/Alb",https://www.emag.ro/placa-video-msi-rx6900xt-gaming-ztrio-16gb-ddr6-256bit-negru-alb-msi-rx6900xt/pd/D9HSRPMBM/
425,"Placa video BIOSTAR GeForce GT730, 2GB, GDDR3, 128 bit, DVI-I, D-Sub, HDMI, VGA",https://www.emag.ro/placa-video-biostar-geforce-gt730-2gb-gddr3-128-bit-dvi-i-d-sub-hdmi-vga-bio-vc-n-vn7313thx1/pd/D71G7PMBM/
15999,"Placa video ASUS EKWB GeForce® RTX™ 3090, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-asus-ekwb-geforcer-rtxtm-3090-24gb-gddr6x-384-bit-rtx3090-24g-ek/pd/DQDJBDMBM/
4068,"Placa video MSI GeForce® RTX™ 3060 VENTUS 2X OC, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3060-ventus-2x-oc-12gb-gddr6-192-bit-rtx-3060-ventus-2x-12g-oc/pd/DL48DTMBM/
15999,"Placa video ASUS TUF GAMING GeForce RTX™ 3090, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-geforce-rtxtm-3090-24gb-gddr6x-384-bit-tuf-rtx3090-24g-gaming/pd/DXQ322MBM/
8999,"Placa video Palit GeForce® RTX™ 3070 Ti GameRock OC, 8GB GDDR6X, 256-bit",https://www.emag.ro/placa-video-palit-geforcer-rtxtm-3070-ti-gamerock-oc-8gb-gddr6x-256-bit-ned307tt19p2-1047g/pd/D97GX0MBM/
11999,"Placa video Palit GeForce® RTX™ 3080 GameRock, 10GB GDDR6X, 320-bit",https://www.emag.ro/placa-video-palit-geforcer-rtxtm-3080-gamerock-10gb-gddr6x-320-bit-ned3080u19ia-1020g/pd/D3B1H7MBM/
7999,"Placa video Gigabyte AORUS Radeon™ RX 6800 MASTER, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-aorus-radeontm-rx-6800-master-16gb-gddr6-256-bit-gv-r68aorus-m-16gd/pd/DSQ887MBM/
541,"Placa video Gainward GeForce® GT 730, 2GB DDR3, 64-bit",https://www.emag.ro/placa-video-gainward-geforcer-gt-730-2gb-ddr3-64-bit-pl-1002609-426018336-3224/pd/DPGQTMBBM/
2357,"Placa video Gigabyte GeForce® GTX 1050 Ti OC Low Profile, 4GB GDDR5, 128-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-gtx-1050-ti-oc-low-profile-4gb-gddr5-128-bit-n105toc-4gl/pd/DLNZ7DBBM/
1899,"Placa video ASUS ROG Strix GeForce® GTX 1660 SUPER™ Advanced, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-asus-rog-strix-geforcer-gtx-1660-supertm-advanced-6gb-gddr6-192-bit-strix-gtx1660s-a6g-gaming/pd/DXT8LMMBM/
379,"Placa video ASUS Phoenix Radeon™ RX 550, 2GB GDDR5, 128-bit",https://www.emag.ro/placa-video-asus-phoenix-radeontm-rx-550-2gb-gddr5-128-bit-ph-rx550-2g-evo/pd/D74NN3MBM/
6450,"Placa video MSI GeForce® RTX™ 3070 VENTUS 3X OC LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3070-ventus-3x-oc-lhr-8gb-gddr6-256-bit-rtx-3070-ventus-3x-8g-oc-lhr/pd/D67PKPMBM/
6999,"Placa video Gigabyte AORUS GeForce® RTX™ 3060 Ti MASTER, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-aorus-geforcer-rtxtm-3060-ti-master-8gb-gddr6-256-bit-gv-n306taorus-m-8gd/pd/DBF8S7MBM/
15999,"Placa video Gigabyte GeForce RTX 3090 TURBO, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gigabyte-geforce-rtx-3090-turbo-24gb-gddr6x-384-bit-gv-n3090turbo-24gd/pd/D5PNJ7MBM/
5999,"Placa video Gigabyte AORUS Radeon™ RX 6800 XT MASTER, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-aorus-radeontm-rx-6800-xt-master-16gb-gddr6-256-bit-gv-r68xtaorus-m-16gd/pd/D4Q887MBM/
2324,"Placa video Gigabyte GeForce® GTX 1650 D6 OC Low Profile, 4GB GDDR6, 128-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-gtx-1650-d6-oc-low-profile-4gb-gddr6-128-bit-gv-n1656oc-4gl/pd/DC7Q1YMBM/
644,"Placa video ASUS GeForce® GT 710, 2 GB GDDR5, 64 bit",https://www.emag.ro/placa-video-asus-geforcer-gt-710-2-gb-gddr5-64-bit-gt710-sl-2gd5-brk/pd/DNZG19BBM/
4999,"Placa video ASUS Dual GeForce® RTX™ 3060, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-asus-dual-geforcer-rtxtm-3060-12gb-gddr6-192-bit-dual-rtx3060-12g/pd/DPP4QTMBM/
10999,"Placa video ASUS TUF GAMING GeForce RTX™ 3080 OC, 10GB GDDR6X, 320-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-geforce-rtxtm-3080-oc-10gb-gddr6x-320-bit-tuf-rtx3080-o10g-gaming/pd/D0Q322MBM/
5999,"Placa video Gigabyte Radeon™ RX 6700 XT EAGLE, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-gigabyte-radeontm-rx-6700-xt-eagle-12gb-gddr6-192-bit-gv-r67xteagle-12gd/pd/DB54QTMBM/
11999,"Placa video Gigabyte GeForce® RTX™ 3080 TURBO, 10GB GDDR6X, 320-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3080-turbo-10gb-gddr6x-320-bit-gv-n3080turbo-10gd/pd/DVLQ3KMBM/
1821,Adaptor extern multi-display Matrox T2G-DP-MIF pentru functionare simultana a 3 monitoare cu intrare DP,https://www.emag.ro/adaptor-extern-multi-display-matrox-t2g-dp-mif-pentru-functionare-simultana-a-3-monitoare-cu-intrare-dp-matrox-t2g0-dp-mif/pd/DNXRRDMBM/
11275,"Placa video Gigabyte GeForce® RTX™ 3080 GAMING OC 2.0 LHR, 10GB GDDR6X, 320-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3080-gaming-oc-2-0-lhr-10gb-gddr6x-320-bit-gv-n3080gaming-oc-10gd-2-0/pd/DJL22PMBM/
7937,"Placa video MSI GeForce® RTX™ 3070 GAMING Z TRIO 8G LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-msi-geforcer-rtxtm-3070-gaming-z-trio-8g-lhr-8gb-gddr6-256-bit-rtx-3070-gaming-z-trio-8g-lhr/pd/D5BQHHMBM/
1099,"Placa video Asus Dual Radeon™ RX 5500 XT, 4GB GDDR6, 128-bit",https://www.emag.ro/placa-video-asus-dual-radeontm-rx-5500-xt-4gb-gddr6-128-bit-dual-rx5500xt-o4g-evo/pd/D24NN3MBM/
9898,"Placa video ASUS TUF GAMING GeForce® RTX™ 3080 Ti OC, 12GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-asus-tuf-gaming-geforcer-rtxtm-3080-ti-oc-12gb-gddr6x-384-bit-tuf-rtx3080ti-o12g-gaming/pd/DY9S70MBM/
5799,"Placa video Sapphire Radeon™ RX 6700 XT NITRO+, 12GB GDDR6, 192-bit",https://www.emag.ro/placa-video-sapphire-radeontm-rx-6700-xt-nitro-12gb-gddr6-192-bit-11306-01-20g/pd/D4RH5TMBM/
508,"Placa video BIOSTAR GeForce GT730, 4GB, GDDR3, 128 bit, DVI-I, D-Sub, HDMI",https://www.emag.ro/placa-video-biostar-geforce-gt730-4gb-gddr3-128-bit-dvi-i-d-sub-hdmi-vn7313th41-tbbrl-bs2/pd/DXGKFKMBM/
19173,"Placa video Gigabyte GeForce® RTX™ 3090 GAMING OC, 24GB GDDR6X, 384-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3090-gaming-oc-24gb-gddr6x-384-bit-gv-n3090gaming-oc-24gd/pd/D9Q322MBM/
6048,"Placa video Gigabyte GeForce® RTX™ 3070 GAMING OC 2.0 LHR, 8GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-geforcer-rtxtm-3070-gaming-oc-2-0-lhr-8gb-gddr6-256-bit-gv-n3070gaming-oc-8gd-2-0/pd/DFQZ4HMBM/
11999,"Placa video Gigabyte AORUS GeForce® RTX™ 3080 XTREME, 10GB GDDR6X, 320-bit",https://www.emag.ro/placa-video-gigabyte-aorus-geforcer-rtxtm-3080-xtreme-10gb-gddr6x-320-bit-gv-n3080aorus-x-10gd/pd/DCPNJ7MBM/
3299,"Placa video Palit GeForce® GTX 1660 SUPER™ GamingPro, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-palit-geforcer-gtx-1660-supertm-gamingpro-6gb-gddr6-192-bit-ne6166s018j9-1160a/pd/DQWQZGBBM/
3499,"Placa video Gigabyte Radeon™ RX 5600 XT GAMING OC, 6GB GDDR6, 192-bit",https://www.emag.ro/placa-video-gigabyte-radeontm-rx-5600-xt-gaming-oc-6gb-gddr6-192-bit-gv-r56xtgaming-oc-6gd/pd/DCFJ5WBBM/
11317,"Placa video Gigabyte AORUS Radeon™ RX 6900 XT MASTER, 16GB GDDR6, 256-bit",https://www.emag.ro/placa-video-gigabyte-aorus-radeontm-rx-6900-xt-master-16gb-gddr6-256-bit-gv-r69xtaorus-m-16gd/pd/DWRQ3KMBM/
459,"Placa video Gigabyte GeForce GT 710, 2GB, GDDR5, 64 bit, D-Sub, DVI-D, HDMI",https://www.emag.ro/placa-video-gigabyte-geforce-gt-710-2gb-gddr5-64-bit-d-sub-dvi-d-hdmi-ga-vc-n710d5-2gil/pd/DTNZMWBBM/
